event_id,timestamp,event_type,severity,source_system,action_taken,username,source_ip,destination_ip,risk_score,status,details,date,hour
EVT-000856,2025-12-09T21:54:32.982152,privilege_escalation,high,dlp_system,alerted,user_5221,192.168.97.142,34.245.161.8,87,investigating,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 935127}",2025-12-09,21
EVT-000857,2025-12-10T18:17:17.982152,login_failure,critical,authentication_server,alerted,user_2006,163.18.59.231,84.245.18.212,99,investigating,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 342345}",2025-12-10,18
EVT-000858,2025-12-12T04:00:48.982152,malware_detected,info,ids,alerted,user_1225,192.168.184.208,199.255.92.5,3,investigating,"{""protocol"": ""HTTPS"", ""port"": 22, ""bytes_transferred"": 541059}",2025-12-12,4
EVT-000859,2025-12-12T13:39:47.982152,malware_detected,info,email_gateway,logged,user_2724,38.126.196.231,95.33.179.6,3,open,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 610775}",2025-12-12,13
EVT-000860,2025-12-11T00:36:02.982152,login_attempt,info,authentication_server,alerted,user_3035,192.168.31.44,,8,open,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 467641}",2025-12-11,0
EVT-000861,2025-12-08T04:14:04.982152,malware_detected,info,endpoint_protection,blocked,user_2497,192.168.113.208,9.218.106.188,8,open,"{""protocol"": ""TCP"", ""port"": 1433, ""bytes_transferred"": 283381}",2025-12-08,4
EVT-000862,2025-12-11T12:42:58.982152,ids_alert,high,authentication_server,quarantined,user_3543,192.168.146.137,97.71.202.207,77,investigating,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 7137}",2025-12-11,12
EVT-000863,2025-12-07T17:35:44.982152,login_failure,high,database_audit,blocked,user_7097,192.168.52.240,41.70.113.62,74,investigating,"{""protocol"": ""HTTPS"", ""port"": 443, ""bytes_transferred"": 472}",2025-12-07,17
EVT-000864,2025-12-10T23:27:09.982152,suspicious_activity,info,endpoint_protection,allowed,user_1887,63.78.30.230,222.68.49.243,2,false_positive,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 886350}",2025-12-10,23
EVT-000865,2025-12-08T03:46:11.982152,login_success,low,endpoint_protection,quarantined,xbush@example.org,192.168.44.44,118.83.95.177,23,resolved,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 843202}",2025-12-08,3
EVT-000866,2025-12-07T06:06:12.982152,privilege_escalation,low,web_gateway,quarantined,user_6918,34.9.161.206,15.181.241.32,32,open,"{""protocol"": ""HTTPS"", ""port"": 8080, ""bytes_transferred"": 6283}",2025-12-07,6
EVT-000867,2025-12-08T20:38:14.982152,malware_detected,critical,network_monitor,logged,user_7019,168.112.36.237,181.103.76.83,99,,"{""protocol"": ""HTTPS"", ""port"": 3306, ""bytes_transferred"": 801068}",2025-12-08,20
EVT-000868,2025-12-11T07:35:34.982152,vulnerability_scan,high,dlp_system,alerted,user_8506,192.168.40.142,,71,open,"{""protocol"": ""HTTP"", ""port"": 22, ""bytes_transferred"": 197499}",2025-12-11,7
EVT-000869,2025-12-07T19:57:26.982152,login_failure,info,endpoint_protection,logged,user_2408,192.168.186.70,,2,investigating,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 399086}",2025-12-07,19
EVT-000870,2025-12-11T10:39:50.982152,login_attempt,low,dlp_system,alerted,meganhouston@example.com,192.168.248.85,168.220.187.213,16,open,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 843723}",2025-12-11,10
EVT-000871,2025-12-10T21:22:14.982152,privilege_escalation,info,database_audit,quarantined,user_2493,192.168.207.212,109.100.9.87,1,resolved,"{""protocol"": ""HTTPS"", ""port"": 1433, ""bytes_transferred"": 297604}",2025-12-10,21
EVT-000872,2025-12-10T14:53:13.982152,file_access,high,web_gateway,quarantined,user_7502,206.240.188.73,41.172.221.172,89,investigating,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 571831}",2025-12-10,14
EVT-000873,2025-12-05T21:44:20.982152,firewall_block,info,ids,quarantined,user_3713,192.168.75.129,143.125.166.98,5,investigating,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 766309}",2025-12-05,21
EVT-000874,2025-12-06T19:05:33.982152,firewall_block,high,web_gateway,logged,user_9349,215.193.206.155,214.201.89.254,79,resolved,"{""protocol"": ""TCP"", ""port"": 3389, ""bytes_transferred"": 773718}",2025-12-06,19
EVT-000875,2025-12-08T06:44:57.982152,malware_detected,high,endpoint_protection,quarantined,user_8975,192.168.146.89,158.253.46.87,88,investigating,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 930640}",2025-12-08,6
EVT-000876,2025-12-05T21:03:43.982152,malware_detected,critical,ids,blocked,user_8593,192.168.68.200,133.176.82.100,96,open,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 268241}",2025-12-05,21
EVT-000877,2025-12-05T15:44:21.982152,network_connection,critical,endpoint_protection,quarantined,user_3362,211.45.114.192,163.225.133.154,94,resolved,"{""protocol"": ""HTTPS"", ""port"": 3306, ""bytes_transferred"": 154105}",2025-12-05,15
EVT-000878,2025-12-09T17:50:14.982152,network_connection,info,network_monitor,logged,user_6287,192.168.251.233,135.81.171.50,4,false_positive,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 569760}",2025-12-09,17
EVT-000879,2025-12-11T02:38:32.982152,data_exfiltration_attempt,medium,ids,blocked,user_1285,13.179.233.158,37.90.71.17,47,open,"{""protocol"": ""HTTP"", ""port"": 80, ""bytes_transferred"": 372155}",2025-12-11,2
EVT-000880,2025-12-11T11:29:52.982152,network_connection,critical,firewall,allowed,user_8397,192.168.69.120,179.222.225.53,100,investigating,"{""protocol"": ""ICMP"", ""port"": 1433, ""bytes_transferred"": 761369}",2025-12-11,11
EVT-000881,2025-12-07T18:31:07.982152,privilege_escalation,medium,email_gateway,logged,user_9495,91.202.166.150,199.218.142.158,41,resolved,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 219593}",2025-12-07,18
EVT-000882,2025-12-08T20:59:12.982152,network_connection,info,authentication_server,logged,user_3967,192.168.75.40,222.237.47.207,6,resolved,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 927109}",2025-12-08,20
EVT-000883,2025-12-06T17:57:44.982152,vulnerability_scan,low,firewall,quarantined,user_7782,192.168.38.121,125.88.83.181,12,open,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 594107}",2025-12-06,17
EVT-000884,2025-12-07T08:29:02.982152,vulnerability_scan,low,endpoint_protection,blocked,user_5819,192.168.192.203,204.247.82.213,61,open,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 17581}",2025-12-07,8
EVT-000885,2025-12-09T15:54:33.982152,vulnerability_scan,high,database_audit,logged,user_2716,192.168.193.126,143.214.96.8,74,false_positive,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 758156}",2025-12-09,15
EVT-000886,2025-12-06T18:32:40.982152,privilege_escalation,info,ids,allowed,user_9735,192.168.249.103,175.12.211.10,2,open,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 894832}",2025-12-06,18
EVT-000887,2025-12-07T14:47:59.982152,privilege_escalation,high,database_audit,quarantined,user_8786,192.168.120.190,176.7.203.112,72,investigating,"{""protocol"": ""HTTPS"", ""port"": 3306, ""bytes_transferred"": 548341}",2025-12-07,14
EVT-000888,2025-12-10T08:49:23.982152,login_failure,high,web_gateway,allowed,user_4078,192.168.82.204,123.6.248.153,86,open,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 807041}",2025-12-10,8
EVT-000889,2025-12-10T11:54:38.982152,network_connection,critical,dlp_system,blocked,user_7808,192.168.197.165,88.216.146.220,62,false_positive,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 244558}",2025-12-10,11
EVT-000890,2025-12-10T19:41:30.982152,data_exfiltration_attempt,high,endpoint_protection,alerted,user_6552,192.168.133.156,124.173.24.9,78,investigating,"{""protocol"": ""ICMP"", ""port"": 3389, ""bytes_transferred"": 591005}",2025-12-10,19
EVT-000891,2025-12-08T13:18:15.982152,vulnerability_scan,critical,network_monitor,quarantined,jacobsmatthew@example.net,181.100.178.121,100.9.234.159,100,investigating,"{""protocol"": ""TCP"", ""port"": 8080, ""bytes_transferred"": 967482}",2025-12-08,13
EVT-000892,2025-12-10T04:28:01.982152,ids_alert,low,web_gateway,quarantined,user_4084,192.168.44.119,94.111.41.244,12,investigating,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 588228}",2025-12-10,4
EVT-000893,2025-12-10T02:48:18.982152,network_connection,critical,firewall,blocked,user_2293,192.168.95.232,124.228.46.97,96,investigating,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 815529}",2025-12-10,2
EVT-000894,2025-12-08T10:46:34.982152,file_access,info,firewall,blocked,user_5862,141.108.163.28,,4,resolved,"{""protocol"": ""ICMP"", ""port"": 3389, ""bytes_transferred"": 647793}",2025-12-08,10
EVT-000895,2025-12-05T20:36:25.982152,network_connection,info,network_monitor,logged,user_7586,192.168.194.43,50.63.251.125,4,resolved,"{""protocol"": ""ICMP"", ""port"": 22, ""bytes_transferred"": 632261}",2025-12-05,20
EVT-000896,2025-12-09T12:01:07.982152,data_exfiltration_attempt,high,firewall,quarantined,user_3381,99.18.34.49,,71,investigating,"{""protocol"": ""HTTPS"", ""port"": 3306, ""bytes_transferred"": 44669}",2025-12-09,12
EVT-000897,2025-12-11T20:29:52.982152,file_access,info,firewall,logged,user_6752,192.168.152.138,174.228.71.26,2,investigating,"{""protocol"": ""ICMP"", ""port"": 22, ""bytes_transferred"": 398268}",2025-12-11,20
EVT-000898,2025-12-05T21:59:30.982152,login_success,low,web_gateway,allowed,user_3362,192.168.222.141,98.142.16.130,26,open,"{""protocol"": ""TCP"", ""port"": 1433, ""bytes_transferred"": 989361}",2025-12-05,21
EVT-000899,2025-12-08T14:28:38.982152,login_failure,critical,dlp_system,logged,user_6876,192.168.114.176,51.169.175.196,90,resolved,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 517950}",2025-12-08,14
EVT-000900,2025-12-07T20:17:48.982152,ids_alert,high,dlp_system,quarantined,user_1556,205.34.143.85,170.171.191.28,81,open,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 860538}",2025-12-07,20
EVT-000901,2025-12-08T13:00:28.982152,privilege_escalation,info,email_gateway,allowed,user_1243,140.153.145.3,108.240.131.71,3,resolved,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 389899}",2025-12-08,13
EVT-000902,2025-12-06T22:13:13.982152,login_failure,info,endpoint_protection,alerted,user_8202,179.151.183.221,55.16.212.145,3,resolved,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 19859}",2025-12-06,22
EVT-000903,2025-12-10T07:03:57.982152,login_attempt,low,ids,alerted,user_4211,192.168.210.243,173.116.245.121,27,resolved,"{""protocol"": ""UDP"", ""port"": 3306, ""bytes_transferred"": 448453}",2025-12-10,7
EVT-000904,2025-12-05T23:31:32.982152,suspicious_activity,critical,firewall,blocked,user_7802,25.129.254.66,2.124.193.6,46,resolved,"{""protocol"": ""HTTPS"", ""port"": 22, ""bytes_transferred"": 117981}",2025-12-05,23
EVT-000905,2025-12-09T01:46:28.982152,ids_alert,info,endpoint_protection,logged,user_3237,119.63.224.161,59.32.112.119,5,false_positive,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 504678}",2025-12-09,1
EVT-000906,2025-12-08T07:42:52.982152,login_success,critical,dlp_system,allowed,user_7796,192.168.76.146,90.20.43.201,100,investigating,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 196296}",2025-12-08,7
EVT-000907,2025-12-10T13:15:51.982152,file_access,high,ids,allowed,user_4958,192.168.210.100,143.199.139.92,70,false_positive,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 95371}",2025-12-10,13
EVT-000908,2025-12-09T00:09:35.982152,suspicious_activity,high,dlp_system,logged,user_6993,192.168.157.249,174.4.43.117,76,false_positive,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 724990}",2025-12-09,0
EVT-000909,2025-12-12T11:11:22.982152,login_success,high,authentication_server,logged,user_7590,203.65.58.210,,89,false_positive,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 702641}",2025-12-12,11
EVT-000910,2025-12-11T22:19:32.982152,malware_detected,medium,network_monitor,quarantined,user_3830,192.168.112.140,78.45.125.129,52,open,"{""protocol"": ""TCP"", ""port"": 443, ""bytes_transferred"": 978312}",2025-12-11,22
EVT-000911,2025-12-10T00:14:09.982152,malware_detected,medium,email_gateway,quarantined,user_3482,192.168.252.185,60.152.89.222,50,investigating,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 535461}",2025-12-10,0
EVT-000912,2025-12-07T09:30:45.982152,ids_alert,low,web_gateway,quarantined,user_2722,192.168.50.16,176.108.255.228,28,open,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 486559}",2025-12-07,9
EVT-000913,2025-12-10T18:11:58.982152,login_attempt,low,dlp_system,allowed,user_7495,192.168.212.147,196.145.58.150,28,resolved,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 25324}",2025-12-10,18
EVT-000914,2025-12-08T23:47:34.982152,network_connection,high,ids,alerted,user_9184,192.168.46.126,30.219.88.229,59,investigating,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 172117}",2025-12-08,23
EVT-000915,2025-12-10T04:56:08.982152,firewall_block,medium,email_gateway,quarantined,user_9608,192.168.212.31,62.161.19.215,46,resolved,"{""protocol"": ""HTTPS"", ""port"": 8080, ""bytes_transferred"": 215104}",2025-12-10,4
EVT-000916,2026-07-04T14:50:04.164517,malware_detected,medium,network_monitor,alerted,user_2836,192.168.178.13,123.101.253.245,60,resolved,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 132069}",2026-07-04,14
EVT-000917,2025-12-11T14:45:32.982152,suspicious_activity,medium,dlp_system,blocked,user_9078,192.168.55.129,180.157.129.39,46,investigating,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 21750}",2025-12-11,14
EVT-000918,2025-12-10T18:18:21.982152,network_connection,low,ids,logged,user_7939,192.168.104.84,118.157.58.36,57,investigating,"{""protocol"": ""TCP"", ""port"": 22, ""bytes_transferred"": 101623}",2025-12-10,18
EVT-000919,2026-04-27T14:50:04.164732,malware_detected,critical,authentication_server,blocked,user_3344,192.168.110.64,57.95.248.219,96,investigating,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 600688}",2026-04-27,14
EVT-000920,2025-12-09T17:19:57.982152,login_success,high,database_audit,quarantined,user_6249,213.210.13.199,67.77.10.166,84,investigating,"{""protocol"": ""UDP"", ""port"": 8080, ""bytes_transferred"": 326408}",2025-12-09,17
EVT-000921,2025-12-24T14:50:04.164912,login_failure,low,endpoint_protection,allowed,user_2465,21.35.45.205,218.89.140.241,14,false_positive,"{""protocol"": ""UDP"", ""port"": 1433, ""bytes_transferred"": 820320}",2025-12-24,14
EVT-000922,2025-12-09T04:24:00.982152,ids_alert,medium,endpoint_protection,logged,user_8396,192.168.255.21,,51,false_positive,"{""protocol"": ""HTTP"", ""port"": 3306, ""bytes_transferred"": 632881}",2025-12-09,4
EVT-000923,2025-12-06T08:26:19.982152,login_failure,info,database_audit,logged,user_1432,192.168.216.150,68.255.162.49,6,resolved,"{""protocol"": ""HTTPS"", ""port"": 8080, ""bytes_transferred"": 644059}",2025-12-06,8
EVT-000924,2025-12-09T07:23:08.982152,login_success,info,email_gateway,blocked,user_4663,192.168.217.27,126.220.240.181,4,open,"{""protocol"": ""HTTP"", ""port"": 3389, ""bytes_transferred"": 953912}",2025-12-09,7
EVT-000925,2025-12-12T09:33:29.982152,ids_alert,high,email_gateway,allowed,user_2887,184.131.168.76,219.239.124.144,87,false_positive,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 663638}",2025-12-12,9
EVT-000926,2025-12-09T08:38:51.982152,firewall_block,high,database_audit,logged,user_2285,192.168.170.32,207.8.130.6,84,open,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 969286}",2025-12-09,8
EVT-000927,2025-12-07T09:00:49.982152,privilege_escalation,low,ids,blocked,user_7963,141.205.205.158,101.105.132.255,12,open,"{""protocol"": ""HTTPS"", ""port"": 3389, ""bytes_transferred"": 314674}",2025-12-07,9
EVT-000928,2025-12-10T11:24:37.982152,vulnerability_scan,high,email_gateway,logged,user_4988,209.210.150.73,71.189.66.94,84,investigating,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 856530}",2025-12-10,11
EVT-000929,2025-12-10T06:03:39.982152,login_attempt,critical,endpoint_protection,logged,user_5888,192.168.251.124,126.150.253.69,98,resolved,"{""protocol"": ""HTTP"", ""port"": 8080, ""bytes_transferred"": 757649}",2025-12-10,6
EVT-000930,2025-12-07T01:52:07.982152,privilege_escalation,medium,web_gateway,alerted,ryanbass@example.net,192.168.39.147,32.97.135.91,41,investigating,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 572296}",2025-12-07,1
EVT-000931,2025-12-12T07:25:12.982152,login_success,info,network_monitor,allowed,user_2623,192.168.38.81,46.203.192.43,9,open,"{""protocol"": ""UDP"", ""port"": 22, ""bytes_transferred"": 638809}",2025-12-12,7
EVT-000932,2025-12-09T17:14:51.982152,malware_detected,low,email_gateway,blocked,user_9042,192.168.111.157,156.169.59.187,22,resolved,"{""protocol"": ""HTTPS"", ""port"": 8080, ""bytes_transferred"": 406384}",2025-12-09,17
EVT-000933,2025-12-08T00:56:59.982152,privilege_escalation,high,endpoint_protection,blocked,user_5072,212.196.251.156,10.111.59.124,83,open,"{""protocol"": ""ICMP"", ""port"": 443, ""bytes_transferred"": 611717}",2025-12-08,0
EVT-000934,2025-12-07T05:26:16.982152,privilege_escalation,medium,authentication_server,quarantined,user_7520,146.74.106.100,87.136.61.151,52,resolved,"{""protocol"": ""ICMP"", ""port"": 3306, ""bytes_transferred"": 923075}",2025-12-07,5
EVT-000935,2025-12-11T02:05:09.982152,file_access,info,email_gateway,quarantined,user_5653,192.168.33.129,172.104.243.19,7,investigating,"{""protocol"": ""UDP"", ""port"": 443, ""bytes_transferred"": 370645}",2025-12-11,2
EVT-000936,2025-12-07T21:09:07.982152,file_access,critical,network_monitor,logged,user_4238,192.168.19.120,195.254.187.50,90,investigating,"{""protocol"": ""UDP"", ""port"": 3389, ""bytes_transferred"": 379530}",2025-12-07,21
EVT-000937,2025-12-11T15:04:59.982152,vulnerability_scan,low,firewall,allowed,user_6341,197.161.185.139,22.200.227.60,38,resolved,"{""protocol"": ""HTTP"", ""port"": 443, ""bytes_transferred"": 162389}",2025-12-11,15
EVT-000938,2025-12-09T22:40:04.982152,data_exfiltration_attempt,low,dlp_system,logged,user_4171,192.168.92.68,30.45.164.115,16,false_positive,"{""protocol"": ""UDP"", ""port"": 80, ""bytes_transferred"": 359608}",2025-12-09,22
EVT-000939,2025-12-10T17:48:19.982152,firewall_block,medium,email_gateway,quarantined,user_2913,192.168.155.201,57.62.135.148,58,resolved,"{""protocol"": ""HTTPS"", ""port"": 80, ""bytes_transferred"": 763495}",2025-12-10,17
EVT-000940,2025-12-12T02:44:04.982152,login_success,info,database_audit,alerted,user_7184,192.168.135.17,221.7.207.249,1,resolved,"{""protocol"": ""HTTP"", ""port"": 1433, ""bytes_transferred"": 44039}",2025-12-12,2
